uf_sigla;cid;url_cidade;json_google;lat;lng
PB;CODATA                      ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=CODATA&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,11661;-34,88838
PB;CONTROLADORIA GERAL DO ESTAD;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=CONTROLADORIA%20GERAL%20DO%20ESTADO&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,119644;-34,857398
PB;CORPO DE BOMBEIROS MILITAR  ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=CORPO%20DE%20BOMBEIROS%20MILITAR&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,11707;-34,8435
PB;DEFENSORIA PUBLICA ESTADO PB;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=DEFENSORIA%20PUBLICA%20ESTADO%20PB&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,116943;-34.874072
PB;DER                         ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=DER&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,12146;-34,8615
PB;DETRAN                      ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=DETRAN&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,10699;-34,84462
PB;DOCAS                       ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=DOCAS&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-6,97549;-34,83664
PB;EMATER                      ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=EMATER&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,13101;-34,86044
PB;EMEPA                       ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=EMEPA&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,11829;-34,87559
PB;EMPASA                      ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=EMPASA&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,16381;-34,86799
PB;FAC                         ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=FAC&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,11785;-34,8792
PB;FAPESQ                      ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=FAPESQ&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,204882;-35,919315
PB;FCJA                        ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=FCJA&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,138419;-34,817834
PB;FUNAD                       ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=FUNAD&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,11348;-34,84569
PB;FUNDAC                      ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=FUNDAC&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,11672;-34,88161
PB;FUNECAP                     ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=FUNECAP&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,11721;-34,88606
PB;FUNES                       ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=FUNES&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,029332;-37,2738
PB;FUNESC                      ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=FUNESC&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,12227;-34,84265
PB;IMEQ-PB                     ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=IMEQ-PB&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,21858;-35,892235
PB;INTERPA                     ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=INTERPA&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,09347;-34,84847
PB;IPEP                        ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=IPEP&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,11948;-34,86372
PB;JUCEP                       ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=JUCEP&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1038;-34,83266
PB;JUSTICA COMUM               ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=JUSTICA%20COMUM&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,122367;-34,883991
PB;LOTEP                       ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=LOTEP&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,11706;-34,88697
PB;MINISTERIO PUBLICO          ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=MINISTERIO%20PUBLICO&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,11983;-34,86445
PB;PBPREV                      ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=PBPREV&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,11825;-34,86567
PB;PBPREV - INATIVO            ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=PBPREV%20-%20INATIVO&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,11825;-34,86567
PB;PBPREV - INATIVO OUT.PODERES;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=PBPREV%20-%20INATIVO%20OUT.PODERES&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,11825;-34,86567
PB;PBPREV - INATIVOS INDIRETAS ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=PBPREV%20-%20INATIVOS%20INDIRETAS&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,11825;-34,86567
PB;PBPREV - PENSIONISTA        ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=PBPREV%20-%20PENSIONISTA&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,11825;-34,86567
PB;PBTUR                       ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=PBTUR&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,10632;-34,82811
PB;PBTUR-H                     ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=PBTUR-H&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,10632;-34,82811
PB;PENSAO - TESOURO            ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=PENSAO%20-%20TESOURO&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,130338;-34,870415
PB;POLICIA MILITAR DO ESTADO PB;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=POLICIA%20MILITAR%20DO%20ESTADO%20PB&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7.118929;-34.885886
PB;PROCURADORIA GERAL DO ESTADO;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=PROCURADORIA%20GERAL%20DO%20ESTADO&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,12611;-34,88116
PB;SEC EST.INTER.ACAO GOVERNO  ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SEC%20EST.INTER.ACAO%20GOVERNO&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SEC. EST. GOVERNO           ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SEC.%20EST.%20GOVERNO&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SEC.EST. ADMINISTRACAO      ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SEC.EST.%20ADMINISTRACAO&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SEC.EST. DA CULTURA         ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SEC.EST.%20DA%20CULTURA&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SEC.EST.ADMINIST.PENITENCIAR;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SEC.EST.ADMINIST.PENITENCIARIA&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SEC.EST.COMUNIC.INSTITUCIONA;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SEC.EST.COMUNIC.INSTITUCIONAL&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SEC.EST.DES.ARTICUL.MUNICIPA;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SEC.EST.DES.ARTICUL.MUNICIPAL&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SEC.EST.DESENV.AGROPEC.PESCA;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SEC.EST.DESENV.AGROPEC.PESCA&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SEC.EST.DESENVOLVIMENTO HUMA;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SEC.EST.DESENVOLVIMENTO%20HUMANO&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SEC.EST.EDUCACAO            ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SEC.EST.EDUCACAO&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SEC.EST.FINANCAS            ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SEC.EST.FINANCAS&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SEC.EST.INFRA-ESTRUTURA     ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SEC.EST.INFRA-ESTRUTURA&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SEC.EST.JUV.ESPORTE E LAZER ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SEC.EST.JUV.ESPORTE%20E%20LAZER&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SEC.EST.MULHER E DA ADV.HUMA;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SEC.EST.MULHER%20E%20DA%20ADV.HUMANA&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SEC.EST.PLANEJAMENTO E GESTA;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SEC.EST.PLANEJAMENTO%20E%20GESTAO&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SEC.EST.REC.HID.M.AMB.CINC.T;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SEC.EST.REC.HID.M.AMB.CINC.TEC&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SEC.EST.RECEITA             ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SEC.EST.RECEITA&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SEC.EST.SAUDE               ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SEC.EST.SAUDE&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SEC.EST.SEGUR E DEFESA SOCIA;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SEC.EST.SEGUR%20E%20DEFESA%20SOCIAL&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SEC.EST.TUR E DESENV ECONOMI;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SEC.EST.TUR%20E%20DESENV%20ECONOMICO&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SEC.REP.INST.EST.PARAIBA    ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SEC.REP.INST.EST.PARAIBA&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SUDEMA                      ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SUDEMA&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,11565;-34,87597
PB;SUPLAN                      ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SUPLAN&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,12321;-34,87213
PB;TABAJARA                    ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=TABAJARA&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,11629;-34,83959
PB;TABAJSUP                    ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=TABAJSUP&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,11629;-34,83959
PB;TRIBUNAL DE CONTAS          ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=TRIBUNAL%20DE%20CONTAS&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,13032;-34,87025
PB;UEPB                        ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=UEPB&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,15854;-34,87308
PB;VICE GOVERNADORIA           ;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=VICE%20GOVERNADORIA&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
